commit_frequency,pr_review_time_hrs,pr_rejection_ratio,issue_completion_days,reopened_issues_ratio,sprint_delay_pct,overdue_task_ratio,blocked_task_ratio,team_size,days_remaining_ratio,effort_ratio,inactive_contributors_ratio,risk_score,risk_class
1.692880960386062,2.760911646262192,0.02147415162966149,13.373711188925917,0.05734908311331891,0.31623568710498023,0.12829458652917602,0.11546784757508981,24,0.7233644864354508,1.0053659052622415,0.0063747518988491025,24.56,low
1.5489496907808604,43.74078436193587,0.05988228579353479,12.286075984587013,0.09489999579493272,0.24386945385326697,0.23062877288988395,0.16287560833897893,1,0.7487528346495192,0.8969040526829917,0.24592439611558686,47.32,medium
4.501846302730906,11.463298303973668,0.2920824963774028,7.124254389963901,0.0516191638249694,0.18373538079580992,0.23164708375941362,0.22927056986517905,2,0.990362366003603,1.7583024483204408,0.04125958856742052,49.33,medium
6.095233234273705,10.040822671712993,0.1385152459522873,6.379600513902967,0.07703983347357958,0.16187842620428605,0.14902228757461586,0.23572806734837928,29,0.1153880053106281,1.241216817320651,0.14649172460784257,18.54,low
4.434619603011064,29.86828849221715,0.10697734033613286,6.710257757472197,0.03522859516777715,0.7725757939615688,0.06398748540074878,0.16200023664839278,26,0.2793366690119965,1.2903493702977793,0.06386260886315608,42.07,medium
3.723355359936211,18.584442341293432,0.6639625967812258,5.375673433130424,0.11338352740417759,0.1417427577092742,0.20735949947312288,0.38489942395423093,10,0.2019324504516935,2.1299436269998617,0.20178641651310988,54.51,medium
3.306852569800175,3.9407280307593964,0.0793509787568556,1.062395026872435,0.22022521922820174,0.33831371780998665,0.44038413327803727,0.21763706813300218,6,0.55577851839745,1.5494709043991304,0.4355787380588052,61.6,medium
2.9744388418181407,11.348602827740468,0.13780014498153925,15.005065976582742,0.06725490922891696,0.12439007172598378,0.06725739342505792,0.00847749283876049,20,0.9336492632249502,1.6534654472634225,0.1610894296790795,34.82,low
7.188353818567691,8.713146933127568,0.01587122154950556,8.314643733747015,0.13972816299383975,0.328098057457437,0.09447930977522294,0.045796364043757046,11,0.5655116288719362,0.7883437266896722,0.245375865028633,21.16,low
4.84751358768792,2.128605587090922,0.06922670310904783,2.286307437300972,0.2548474370828316,0.7742075903220551,0.09111316883418778,0.06512596001168888,17,0.24779226803214727,0.9997477438925487,0.07853225933229595,35.5,low
3.128946394313179,6.108759756662411,0.2199850260508182,18.958517359259815,0.11086928716335866,0.709178346474535,0.1950513218439778,0.1501031533588291,20,0.3961412471621678,0.9958273325699643,0.16475322768165007,49.91,medium
2.5604456120188646,10.139712837446108,0.17761189986908069,3.773549631990781,0.19542738923670475,0.564947261886137,0.426268810464559,0.056538979376292514,26,0.7730608396144653,0.6661034436643919,0.21396118032172648,58.72,medium
5.693154623040185,10.859595515998468,0.24548951347773507,5.549927129615304,0.13429396478499506,0.3235725205311887,0.2476250179951124,0.07676599832082412,23,0.509602523978339,1.4099349450235281,0.09224580882911032,38.9,low
7.09418642134346,2.767013490590923,0.4175066420710785,13.720080319267268,0.18430960332672808,0.20323752997375208,0.45464478996931545,0.47129612378258856,8,0.20890456661165135,2.0493368241247665,0.707064321131448,66.57,high
6.742280366602461,38.538802197774686,0.14456997549688747,7.214634168990217,0.07554943106327146,0.44734153640928503,0.08150461774197729,0.0437208791553424,18,0.696384856981064,0.479125733214119,0.0010189630742661589,28.05,low
2.2763804085706103,11.000018351427403,0.07161666225554436,17.60707259888875,0.21693196771918036,0.5469557874922409,0.20195242525247806,0.23968158975877252,24,0.6977561013410988,1.557016106584156,0.10703033839094792,59.01,medium
3.289387798835752,12.648682716402142,0.20428570825818695,4.564544831565034,0.031427401309721124,0.35123211546717115,0.18910263544994127,0.06271673210436314,9,0.9605877825241682,1.3206848977132832,0.027862681043648904,37.61,low
2.9373285627491565,18.18581033985178,0.201639685830522,23.404740071884998,0.3724056305064425,0.06628395340605432,0.252798986839781,0.09564882994286468,2,0.8536926250332847,2.874260903025214,0.4035029466167552,75.56,high
3.562247152493882,5.539608033034644,0.23054705750883184,3.247085030345439,0.10192796457874953,0.314566908941147,0.15243816039301167,0.3685757000237696,21,0.8476710634203057,2.512077364162222,0.09618251176901474,65.35,high
6.33862242813142,19.227777400674192,0.5683503197081856,17.358770160745884,0.1421504519502397,0.3225155603895909,0.2635004522350757,0.26010764574522016,5,0.902043081094903,1.4638741165066362,0.04772066435340885,53.79,medium
8.326659272903964,8.439519316644848,0.5173891976299365,0.98798538374949,0.18484299431839069,0.1877808124089141,0.39576371734620686,0.07032856540055855,25,0.6248997339800167,1.3766388866108679,0.19315754236936314,41.92,medium
4.952823049230733,4.969973257715975,0.16200533924185,2.5089048894976798,0.06921133567090036,0.6589318805392158,0.25278116622775926,0.2922906995737515,12,0.47782317509032457,0.6506015052332285,0.06751144672903746,46.38,medium
2.618741460990991,21.61629640359757,0.13438984087558062,7.678106066258867,0.3938023271486389,0.6609754485348861,0.09554496376937074,0.23093627005484596,25,0.04789936152755314,2.9404739875643795,0.19097734233902505,73.54,high
3.912884672844646,54.14544538352053,0.1003035653752063,4.391380573509995,0.07736660022931806,0.37513440782063795,0.03595198224803394,0.14619141954395984,21,0.3947499628127481,0.6200563348680918,0.1359646874686529,27.21,low
9.186946985859965,25.149282655273584,0.29689590695497614,5.698489296883896,0.08864363205468327,0.6529927778737568,0.22751534416692948,0.2826048317018127,14,0.49996231024598636,1.1082330348819003,0.12610264864326884,42.3,medium
4.217031935940438,30.66057309277877,0.09810499619284048,6.254622160683974,0.052121750510182814,0.059407731804566904,0.21436642975882958,0.08543171095274803,9,0.9435266371320246,0.9983931069136264,0.05567819080252227,26.86,low
3.311377789111164,7.23817710369424,0.3069375344667928,2.333286791056878,0.027324739565181,0.3241741138386429,0.23470048975393037,0.12231664322195572,11,0.5434738486517177,1.2382368312785408,0.013641932298597028,36.97,low
3.485683199194612,2.4654646059046486,0.20823209449810265,2.4775156600295447,0.12548769686078795,0.6118857310213794,0.13902364757824567,0.03202365058555329,9,0.5951079383941787,0.7663722847383785,0.24820531998601006,40.34,medium
4.940057657444116,54.062323616393854,0.13611499957121162,7.284127304901597,0.05910259711347302,0.738922087614193,0.5871556706429759,0.3138346498267894,18,0.6330622815071028,0.8166823143877311,0.23820227378424308,67.56,high
2.3284548608652114,95.06062912997015,0.192253932597397,3.5499504247923013,0.047900222682539566,0.2462088373056884,0.2188458267026557,0.22506414170624015,23,0.921396321745959,0.9686626799926216,0.08679380131891395,46.04,medium
2.8925337577996695,56.98606554181808,0.18380853080746784,17.6869501353991,0.051796854723386986,0.34059983746089934,0.5711038309636005,0.23211001981398188,22,0.394318245034488,1.2737763205205437,0.3796060418426738,56.72,medium
6.6873449122230335,8.707755462311956,0.1306805614235844,5.188487742653183,0.24368832587890432,0.49201176749729936,0.015568989515362633,0.21216180464339732,8,0.9148813892609258,0.5262567526791876,0.4190882266027926,40.61,medium
4.860519890258924,3.839590273399032,0.10793320615475974,10.751023877808015,0.09483228180077186,0.4776566580074606,0.35536679986970005,0.19165857133436673,16,0.581232129743528,1.1656394865903397,0.4499434222104414,50.24,medium
4.2425336109726155,4.196778898752325,0.28951537931390886,8.621691847645899,0.09687320733678384,0.38041427595373595,0.36637056333408363,0.15890575897804068,4,0.055825666914310235,0.8711477193567118,0.23500144564331749,41.61,medium
6.872742353400104,2.2620408400820318,0.15231492761107696,3.739945930595282,0.07412117863534277,0.1387989603582856,0.12324064513514148,0.007138029752880835,27,0.4034713511853085,1.1693104865435147,0.26865840654353246,8.59,low
2.514995346480023,10.942139904740925,0.12948366377447834,1.2407759753144438,0.12065701332923259,0.06824038078805927,0.6705640677291584,0.2132499426548182,19,0.08700828498092983,0.8847775577248285,0.24024565988932553,45.26,medium
3.2498793729623863,60.68387172609053,0.1324425757262026,15.610645636231375,0.13951473514840085,0.1579327581470837,0.6224996187430856,0.25178531822691874,18,0.21005004077149902,0.5816626710889337,0.06335787864966579,46.01,medium
4.770070570559371,10.573357229402616,0.20589852345546142,2.764535805611344,0.024423697529208546,0.40809138763255254,0.15882202024185352,0.11166225557770311,21,0.3618245663914551,2.6639535632220364,0.16218990271770184,52.73,medium
4.674132397064712,16.482890447737304,0.3170005536986352,4.379758367446832,0.1049617181999957,0.08040304279805804,0.12011518724472833,0.06912762239571349,22,0.9615633545698109,0.9960240263404758,0.1293453493046493,28.09,low
1.438239607330742,48.211470229114596,0.1290351904711119,5.361941055498593,0.26451990867868347,0.16244884655381103,0.3124372990723416,0.19857693767041704,16,0.5875896052626621,0.9403402163940875,0.3657808948594579,57.7,medium
3.055572679283559,8.132795286694863,0.19080301820949844,5.807735556132782,0.07721557098407358,0.314520340717741,0.1434073222574751,0.08008055233950413,29,0.9832565677408106,2.265221160960558,0.09816915571116437,46.12,medium
3.617796108900673,93.27307273570509,0.362532468671016,13.060167249819976,0.104584421193523,0.1773329719571539,0.308350533433461,0.12058434064396863,3,0.30670550258502194,1.4783973723948811,0.3409112818423472,54.21,medium
5.073591123380887,89.308298107142,0.1765373236296472,6.077900028930126,0.20256298643453438,0.10782712799800538,0.18340249205846332,0.10254097956622144,23,0.6685840359582788,0.8386361629415415,0.07937454216049868,29.33,low
4.664614347776286,10.685510461872658,0.10588914790572412,5.463648159911791,0.08240043415160253,0.5902255606898347,0.07651106462727512,0.08446915148246202,6,0.5474494822176911,1.4813639662205902,0.07558597016861712,36.28,low
3.8204025534018706,6.837797904280537,0.16916468451301445,13.664001751585493,0.06383625967095335,0.2600911736578769,0.5225076970804701,0.1662033676760418,4,0.3909347411589752,1.0214174689847915,0.6261634114880545,52.07,medium
0.9004984621669809,24.46486597251544,0.2665302203272125,9.781784166388261,0.04363285484719437,0.09932790756651198,0.14227071727480758,0.018685414593205364,4,0.9081240068653588,0.6329633133195304,0.024723533833147456,36.59,low
3.935405392734064,8.606132731918665,0.12240579371339826,3.3586652338370073,0.12859291666878184,0.6440507468317079,0.2808315562159464,0.2602605250847857,30,0.47022209381458846,0.5824247559815624,0.11383620992031461,50.52,medium
4.1493545539297045,3.8322219666901645,0.15324508384476243,2.4163924336218545,0.12869740476628266,0.32070278093251064,0.09211882242241672,0.19081241927542375,1,0.3930194888044203,0.8041824563658987,0.008917761291555895,29.9,low
13.575936083420178,43.87034825657119,0.3276769321771438,3.130022458732022,0.2511729496923879,0.26427485091694825,0.26061086471302053,0.22882431795318695,11,0.24163431794569912,1.735610023528481,0.17590012530463675,37.04,low
3.5470730049482344,41.11805778914204,0.24956907115957733,5.816066649521398,0.20672757647420753,0.2412189323995405,0.05070110997337742,0.23249537315194024,17,0.7425300510876629,1.697891685454892,0.018268090983153212,46.29,medium
4.785035367179627,14.232265477665202,0.027146131710919973,2.232578018520625,0.07194759758975088,0.37116032520303494,0.2957151734559372,0.1335869657305499,17,0.6124364361633059,1.4772379375703353,0.6516949698025256,53.47,medium
7.5031332507284,3.445728149463861,0.2688374239395228,6.505203777296338,0.0376851840625271,0.16936149573419837,0.2965119546244038,0.14396873814114833,16,0.24222066218471483,0.7969296663522722,0.09093974714282675,24.06,low
6.139017634125127,3.5625399115802656,0.10815180305596778,5.455593170123056,0.1322997520511404,0.2646409567173696,0.28321551589003763,0.3255958297961339,25,0.8205868673573395,0.9812239588445459,0.40411912661696453,36.59,low
8.513959086055383,13.561423954858135,0.1027542325896285,0.7913497668322349,0.16379146586264376,0.09568846731985445,0.3247458387686005,0.15722043375743183,12,0.9485591795845206,1.6621566646004329,0.5125802433444925,43.91,medium
1.455049846667519,7.39000909365819,0.18652449665279164,1.964150528798109,0.10137491300475224,0.29832737546628546,0.15955076594827314,0.19051199352987278,2,0.6891429207437231,1.6305438064897813,0.11436434443424463,55.83,medium
2.031208616879068,8.661665870365875,0.24407040713644781,0.6013367441539933,0.11143284186780224,0.24994315541502674,0.3889911844005155,0.07877782141156492,9,0.42186855755286157,0.845400377241211,0.3403353490459368,45.9,medium
2.767027656941983,33.85081768037899,0.5040942761313743,4.594580933775649,0.06870901468942674,0.09877975640798146,0.5501364381193757,0.2740490162633009,23,0.7915635511216776,1.5239002595606432,0.29822011272728965,69.23,high
1.277092823420941,25.3601569244511,0.07652017219133858,14.285012579291745,0.2973087667492645,0.6678442528436401,0.2646245804908532,0.08927396308587787,22,0.5541805399856607,0.9070020389927558,0.5368869069286607,64.78,medium
4.170305709366301,48.33435930357113,0.2189417718106513,1.3330554465696731,0.08151650218849797,0.20002906358753836,0.14505574384173373,0.29295689329672125,16,0.02790213216953108,0.6017904228455463,0.26229950946741304,29.92,low
2.144108433091993,4.523910508785905,0.28857130602320785,2.10048977592097,0.23789433386985112,0.2644449138953242,0.17245898065505977,0.09231563337455871,18,0.6546394724192046,0.9708726362118045,0.16936252782055103,32.48,low
9.124369473746764,8.643507242673321,0.17127370496060754,5.30690979416219,0.030091204973966022,0.5746319417614552,0.2426296461342543,0.26346451621480077,30,0.7599265082523186,1.7328513640959748,0.20057818220058907,54.0,medium
2.3718245119921386,26.023024281958325,0.42407770972020775,2.5831189829619046,0.08659693448303789,0.7342890727605291,0.1427073914556562,0.5,10,0.28930610399377243,0.6730957847906626,0.15378440790077824,64.36,medium
3.2618389552953575,19.069273854934142,0.42848738393730773,2.572972348238413,0.17511983531254213,0.29266553353143493,0.32613815859285383,0.0052490717110376195,6,0.29762045079222454,1.8814563370671116,0.13123624331814016,50.94,medium
6.341923748325809,56.39499326055776,0.23164818343089955,9.330375727404874,0.05938643034819077,0.04157156798766777,0.13341494130792766,0.4039667988320452,9,0.3290434667486507,1.009243978724135,0.19101764211144764,32.72,low
1.679082431258901,18.551241349112217,0.06159762752330091,4.0717938198804955,0.046468568270975924,0.30257241755605646,0.21914915974224636,0.3741980124143156,11,0.6791492068507252,1.1198369647914896,0.2534603976665664,46.42,medium
1.2131743599715588,77.33209764217443,0.059627813867384374,1.8415729859447734,0.14348456146257113,0.4305634228890726,0.12834447343407349,0.06417994236458964,1,0.22321660128586207,0.6903531808624831,0.10181656261565328,43.43,medium
4.46951770333064,20.90561538775749,0.21927822138592415,1.1386317109291935,0.18705048718424594,0.5095868791782356,0.09495302670457037,0.16308714423635443,21,0.7096098615153764,1.0618281576808843,0.14141677403988057,40.12,medium
4.6709469115888655,35.239494187018906,0.2035244917247598,35.400509618926684,0.02597922630724453,0.2776947317571711,0.1661366211945124,0.14843960035463932,17,0.11440936578638972,2.1994068845176273,0.1240874116344021,40.22,medium
6.236948648567392,8.815266546408536,0.36827108190350255,14.919174184063007,0.048678805878188576,0.3145806676477102,0.04525959942195125,0.4237423264944616,2,0.5141718591607409,1.2674014820741473,0.11156458186418673,39.37,low
5.41953937440762,12.357797148125082,0.2080536435334651,4.215184333131605,0.05053318890432301,0.1505188688548308,0.17045729383514335,0.16700989238557176,11,0.7553599616637121,1.3559278822225616,0.27504510245540703,32.21,low
4.772451997482594,30.293840373295794,0.16798916751900464,6.490154974062608,0.041227097549965556,0.7041867616822353,0.2679999739578227,0.2366653678752837,18,0.667737908146248,0.5824392159775016,0.1552283133876741,49.98,medium
2.5548048700209014,61.12849784360611,0.22184321283519276,4.092578249590574,0.010051133368644195,0.6629719890304305,0.3138491346829916,0.24855106845784733,23,0.6231953723525917,1.490911302111424,0.016710242463857425,64.2,medium
4.596300156105963,25.260374668909794,0.16255306294469662,9.100827874758558,0.10146309502191034,0.20551681673825917,0.19414671154410046,0.33951874076258914,6,0.7326337338620825,0.7321471666163306,0.13321111348477835,30.53,low
4.761680137893911,11.210246521611124,0.12805879029259637,3.0545384646993514,0.03602775186162801,0.06732497000716042,0.2587078421037284,0.06675873836963524,27,0.12161516036068831,0.7567140652611368,0.25614881125286076,11.39,low
2.4929508703889143,48.29533777144078,0.4659415868583453,3.917530288544532,0.22691048165443478,0.20614936325915204,0.17298987934662607,0.1066697749370502,8,0.5294324959459463,1.5452504702330154,0.03270785348627243,47.18,medium
10.531716318934599,1.3607300316681628,0.24526152688963512,8.708683855495764,0.21100191386226402,0.6431135552108324,0.38623740721071415,0.12902745055242942,1,0.8237011927728701,0.7087269847043773,0.06730969624568954,52.91,medium
5.276526950032942,2.938107006086962,0.06630384845492612,19.3576421286756,0.10099013495330939,0.30698717527399594,0.35552580096393815,0.1512718088767035,22,0.43834822624601777,0.74963059541521,0.36489097932535464,37.15,low
2.056027904309024,24.086083454042384,0.18086002735575352,10.947729418610882,0.029527787513780348,0.2845445306832908,0.2915085595722215,0.22767220538085003,26,0.2292699981819718,0.9710059572507643,0.314003288249698,37.97,low
6.254295260347982,12.35558708416715,0.3402726159393693,16.234378154878137,0.04975012202939732,0.15564321988500632,0.01770673484092408,0.13557169027853957,30,0.09208403220296812,1.0267436877281158,0.415343906960934,17.85,low
6.854244738377086,22.320681074189718,0.22933168574392535,4.711781762374051,0.023835943687843617,0.5350098877107565,0.2808017597234017,0.06476491918640427,28,0.8440715839779053,1.908552318461706,0.14574582353910495,50.33,medium
5.098689469096849,12.992958052574451,0.11604648089999721,3.6751416424981813,0.0961066079425713,0.7531723223538672,0.10483028706604497,0.041380046853185956,15,0.9390092169593783,1.464210284532074,0.18887824486481333,40.28,medium
3.4285292965809067,21.562284372030753,0.46548573977920726,1.2831206116473792,0.04632299289981784,0.40082438196804043,0.2155518096851528,0.08261852379213482,2,0.6270088128024472,1.2902648467578217,0.16372492895280732,50.65,medium
2.4232220572469716,5.3956721525683715,0.25747983109288164,6.4093552821933075,0.10840281510021295,0.11352790778581501,0.10671645522337056,0.13071405263936933,9,0.007653644118233882,0.860950440040473,0.39730880444760586,25.32,low
3.814096897239978,21.552376439392095,0.08735890303125322,8.192651755132726,0.13787024475449283,0.24429165221403554,0.11600928973021435,0.07385491744819371,9,0.0464760857700961,0.9551402064870929,0.09382535037149824,19.68,low
4.895191384771807,32.93100213505824,0.06546293201114622,4.7588007033411825,0.3173736434638737,0.03688562057937647,0.24909245793878382,0.0009467860503531272,28,0.17195113132644346,1.2121570824620098,0.32790534025698587,28.8,low
4.031932600164007,41.28712070232868,0.11049854949591359,3.249947814449319,0.010559827615587113,0.3618734295492264,0.45331242772948677,0.18647021776833847,8,0.011120313591353348,1.0565471307978984,0.08051631079397603,40.9,medium
8.721274009814659,91.24555643267837,0.024036172688586228,16.358092873818322,0.10152245890209781,0.2721092613957597,0.13417671611770599,0.09454676779097844,7,0.518951516460934,1.1431709575947142,0.3231869906295896,31.51,low
5.736628032744221,15.550587876951818,0.41193212432799414,10.028624176798315,0.003451505337162586,0.34501871869149253,0.04309001897274829,0.17956179909585823,15,0.27765238808619563,1.3963940530550594,0.1692898924230435,31.93,low
2.246335685097721,16.021171829071907,0.16677490101763742,17.292283480624704,0.009281620714268121,0.34865478787369514,0.3387402385084015,0.07804947330192044,12,0.18577300874359493,1.6883896920766899,0.3881974730201529,50.12,medium
1.9084839961846978,2.6560167440397575,0.07410428054378965,2.8211277715328977,0.09226844083936953,0.042150332612331094,0.3023286049786561,0.017403108326484857,8,0.4021405598935476,1.3888157250512676,0.1758830156146018,30.59,low
5.3020219033704965,7.160562926213134,0.17065100507794542,3.4329251074708487,0.08527260876591729,0.31750604341519606,0.19445345938241637,0.05688133583284873,10,0.16198515984383088,0.8225094977710407,0.020215308238755485,21.31,low
3.4772183792133173,10.043422332919707,0.05188146426543733,15.840053986217553,0.18217909819576986,0.24008980761628054,0.49015180719989687,0.07319190749768185,18,0.5885719589154543,1.5575076377553905,0.21341090185167505,48.3,medium
6.016218604166998,34.8244439400996,0.3405893172975218,5.824786440446406,0.09703480612854391,0.2171717628773766,0.18252745735359246,0.2322657401255205,26,0.0773135232190556,1.0284070796769935,0.6648596828815264,36.23,low
5.274773260017215,6.612745187620959,0.25469490171064735,3.8370993772553117,0.35076625071590206,0.22179835312666787,0.30659802854907386,0.017242037223756487,13,0.25039452480838253,0.6636591393405992,0.40443399100245786,38.45,low
3.8242452089358014,27.0135885693847,0.29233064415400334,4.056773612593934,0.181053988520503,0.33931804147363176,0.18601844629832928,0.16748680726300627,19,0.09017160006736791,0.7411116348676287,0.1030132009775036,34.36,low
2.263659857058899,12.16275341470669,0.1819527795532635,5.99625782666091,0.3467383117768873,0.5539009496131595,0.3553198715939071,0.12009509517983553,18,0.8978567840814963,0.6361494706432418,0.27620910490451767,63.53,medium
1.3185151157411763,10.204531485157268,0.2255938840144609,13.495569584666784,0.13094790805836057,0.44368409880909837,0.0330027796926503,0.12523374693372005,30,0.3144003501339403,0.9747263014159413,0.12697825629576287,43.11,medium
4.5476723487077715,15.625340214809937,0.15278834397282326,5.320619363708203,0.09823767303210008,0.4019415762313895,0.14014214154948876,0.2962894218305084,10,0.754435882225427,0.99696769134248,0.042968855147714924,32.32,low
1.6587387614014757,8.238708759906151,0.23640068624489619,11.386475188837004,0.11981174582544642,0.12046383984880348,0.24717206389768043,0.4423293437850607,20,0.1290077741552912,0.6664410430591275,0.07069475264872435,35.69,low
2.202111893399337,7.932456430324953,0.277240607355301,8.792527574297782,0.1914906136722839,0.5174841175303936,0.17469299892271536,0.3165046907840668,8,0.7744887199907319,1.158984172822962,0.02596847159272913,66.37,high
4.3884873626701655,2.21491514655417,0.2021931829959507,2.996151907642936,0.029698614993188474,0.2804895659677913,0.397262941438735,0.20607368025019743,10,0.4846215909512317,3.054001388282304,0.20208536013209172,68.35,high
4.144282495989545,9.507165644710662,0.39995001617404874,2.994258152649668,0.30081263086438553,0.2560825765441351,0.07618007718610154,0.1923174023321133,27,0.7452243600073083,1.2310238140414387,0.062446348166921295,40.26,medium
1.8026983722496372,7.5385650621677,0.3258039002400458,4.219795750220152,0.13245522447864225,0.4814107669912648,0.2686158064791856,0.23473317801346477,29,0.48791660624018307,1.1804242491732426,0.5586000735530373,61.28,medium
7.28264344432605,7.271910218811432,0.079505250308896,2.0761804350073207,0.09515921326297913,0.10288473490086938,0.2849974303379497,0.12406314297888109,23,0.1718565909292996,0.8709709287251786,0.12539327285593585,9.38,low
7.176339273052469,18.48340056587407,0.0838510888482827,4.009589693901292,0.1227630393535265,0.38933673479262154,0.11576046206388198,0.19423786069995833,20,0.12969242664539649,1.4815436764026344,0.07140357250652198,25.8,low
5.398852138095885,23.53837228783826,0.06069687599042591,20.302554861706433,0.033075615972000455,0.5642232927426533,0.1879841843727552,0.041877708542293925,6,0.22174435762547884,0.47431840343788934,0.03115484855546458,30.54,low
5.39511554817184,15.366572059121626,0.11625084525167625,5.899618756833956,0.09727256623000581,0.12665368582478528,0.3204382303893769,0.4146088548073951,17,0.4645874274847227,0.8598267668996987,0.0015260181899462092,29.28,low
5.39888929112964,32.963971438299765,0.24000819411947777,3.2767034364436665,0.09802891510358572,0.13354351521266355,0.05745273161320025,0.050571790965850655,15,0.49397458051142884,1.6705688141612651,0.347760026171631,32.56,low
6.821415867895309,21.66205095811309,0.49736141070205636,28.010956058800158,0.1044932522229935,0.2652635739124958,0.3344207225111723,0.24731710422721834,28,0.489994352833964,0.7038312552600069,0.05105628251733169,40.54,medium
5.817134522942047,9.069741926502147,0.20753198793844396,2.8734291554589113,0.2280227774991881,0.13099154540665336,0.021138261350128983,0.19018935700671274,14,0.6018679476841255,0.9094284281620395,0.10001232603879438,21.02,low
